DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbComp,Internet,NbSmartPhone,HouseType,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,TripPurpose,TypeCommune,frequency,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,age,Weight
6,2,124,78,5,12.2,2.63,40,2,0,2,0,1,1,0,1,14,3,2,1946,2,2,9,6,3,2,2,2,2,2,1,12.2,3,4,1,3,1,2,3,3,1,23.5,1,41,4,35,64,0.000367986
7,1,120,64,4,9.0,2.76,40,4,2,2,-1,2,1,0,1,9,5,1,1970,2,3,1,7,3,1,2,2,2,2,1,4.5,-1,4,1,3,4,2,3,3,1,23.5,1,52,4,59,40,0.000409116
2,1,120,62,2,11.0,2.54,36,4,2,2,-1,2,1,0,1,9,5,1,1970,2,3,1,7,3,1,2,2,2,2,1,5.5,1,4,1,2,4,2,3,3,1,24.0,1,56,4,29,40,0.000409116
9,2,101,46,9,17.6,3.17,31,4,2,2,0,3,1,0,1,9,5,2,1970,2,3,2,6,3,1,2,2,2,2,1,8.8,3,4,1,1,3,2,3,2,1,32.0,1,46,4,29,40,0.000367986
11,1,105,63,1,14.2,3.15,31,4,2,2,0,3,1,0,1,9,5,2,1970,2,3,2,6,3,1,2,2,2,2,1,7.1,3,4,1,1,3,2,3,2,1,32.0,1,41,4,28,40,0.000367986
11,1,149,85,5,7.8,1.05,14,2,0,1,0,1,1,0,2,20,-1,2,1945,2,2,9,4,6,1,2,2,2,2,1,3.9,3,4,1,2,-1,2,2,3,1,10.0,1,59,4,30,65,7.71e-05
4,1,112,86,3,7.8,1.54,20,2,0,1,0,1,1,0,2,20,3,1,1941,1,2,9,4,3,1,2,2,2,2,1,3.9,3,4,1,2,3,2,2,3,1,17.5,1,23,4,80,69,0.0003213
4,3,66,14,32,4.8,0.27,3,2,0,2,0,2,1,1,2,24,5,1,1951,2,2,2,6,3,2,2,2,2,2,1,4.8,3,4,1,1,1,3,3,3,1,2.5,1,20,4,5,59,0.000409116
1,3,186,111,19,8.2,2.75,34,2,0,2,0,2,1,1,2,24,5,1,1951,2,2,2,6,3,2,2,2,2,2,1,8.2,2,4,1,3,1,3,3,3,1,28.0,1,56,4,45,59,0.000409116
1,2,110,55,8,11.0,0.86,13,2,-1,2,-1,1,1,2,2,25,6,1,1947,2,2,1,3,6,2,2,2,2,2,1,11.0,2,4,1,2,2,-1,-1,1,1,6.0,1,47,4,26,63,0.000109132
1,3,111,51,20,11.0,0.86,13,2,-1,2,-1,1,1,2,2,25,6,1,1947,2,2,1,3,6,2,2,2,2,2,1,11.0,1,4,1,2,2,-1,-1,1,1,6.0,1,40,4,26,63,0.000109132
1,2,96,39,5,11.0,2.23,34,4,2,1,1,2,1,0,2,12,6,1,1965,2,2,1,4,3,2,2,2,1,2,2,0.0,1,4,1,2,4,1,2,3,1,18.0,1,52,4,45,45,0.000409116
1,3,54,4,18,4.8,1.12,18,5,2,3,0,2,1,1,2,19,4,2,1990,2,6,2,6,3,2,2,2,2,2,3,4.8,1,4,1,1,4,1,2,1,1,9.0,0,32,8,50,20,0.00087004
3,4,119,61,11,11.0,3.19,38,3,-1,1,-1,2,1,0,1,21,3,2,1988,2,6,8,8,5,1,2,2,1,2,2,5.5,1,4,1,2,3,2,3,1,1,32.0,0,47,3,125,22,0.000232084
4,0,92,82,0,8.2,1.1,16,2,0,2,0,1,1,0,1,29,6,2,1957,2,2,2,6,3,2,2,2,2,2,1,8.2,3,4,1,3,1,2,2,1,1,10.0,1,10,-1,25,53,0.000367986
1,3,67,17,2,6.2,1.53,17,2,0,2,0,1,1,1,2,4,6,2,1970,2,2,1,6,2,2,2,2,2,2,1,6.2,1,4,1,1,4,1,2,4,1,17.0,1,48,4,20,40,0.001472131
1,2,139,64,6,16.4,4.04,33,2,0,2,0,1,1,1,2,4,6,1,1980,2,2,1,6,6,2,2,2,2,2,1,16.4,1,4,1,1,4,1,1,4,1,45.0,1,69,2,45,30,0.000258025
9,1,64,48,3,6.0,0.81,11,3,1,2,0,3,1,0,2,6,6,2,1976,2,3,2,2,7,2,2,2,2,2,1,6.0,3,4,1,2,3,2,1,3,1,6.5,1,13,5,20,34,0.000340556
1,3,46,35,8,11.0,2.56,35,2,-1,1,-1,3,1,1,2,1,4,1,1985,2,2,1,6,5,2,2,2,1,2,2,0.0,1,4,1,2,3,2,3,4,1,25.0,0,3,4,75,25,0.000258025
9,2,172,113,12,7.8,1.19,16,2,-1,1,-1,3,1,1,2,1,4,2,1985,2,2,1,3,7,2,2,2,2,2,1,7.8,3,4,1,2,4,3,2,3,1,12.0,1,47,4,134,25,0.000340556
3,2,123,46,11,13.6,2.85,41,2,0,1,0,1,1,1,2,2,3,2,1990,2,6,8,8,4,2,1,2,2,2,2,0.0,2,4,1,3,4,2,3,1,1,23.5,0,66,3,62,20,0.000232084
8,5,168,34,36,70.2,2.07,28,4,2,2,0,5,1,2,1,14,6,1,1966,2,3,1,1,8,1,2,2,2,2,1,35.1,3,4,1,2,4,1,1,3,1,22.0,1,98,3,42,44,0.000160139
1,6,234,87,49,15.8,2.92,40,4,2,2,0,3,1,1,1,14,5,2,1969,1,3,2,3,7,1,2,2,2,2,1,7.9,1,4,1,3,3,2,2,3,1,28.8,1,98,6,175,41,0.000144039
10,0,97,67,0,11.0,2.28,33,4,-1,2,1,2,1,-1,1,7,3,2,1958,2,3,2,5,4,2,2,2,2,2,1,11.0,3,4,1,2,3,-1,2,3,1,17.5,1,30,4,44,52,9.82e-05
1,1,113,64,6,11.0,2.44,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,11.0,1,4,1,2,-2,-2,-2,-2,1,18.5,1,43,-2,60,-1,0.000109132
8,5,196,95,18,12.6,2.18,25,6,4,2,0,3,1,1,1,7,5,2,1975,2,3,2,4,7,2,2,2,2,2,1,12.6,3,4,1,3,3,2,3,3,1,23.0,1,83,4,45,35,0.000340556
8,1,93,52,11,6.0,0.59,8,6,4,2,0,3,1,1,1,7,5,2,1975,2,3,2,4,7,2,2,2,2,2,1,6.0,3,4,1,2,3,2,3,3,1,5.1,1,30,4,10,35,0.000340556
1,4,270,49,50,86.6,19.62,171,2,0,1,0,1,1,0,1,1,6,1,1966,2,2,1,3,7,1,2,2,2,2,1,43.3,2,4,1,2,3,2,3,3,1,208.0,1,171,3,140,44,0.000160139
1,5,167,51,17,25.0,6.81,63,2,-1,1,0,1,1,0,1,1,6,2,1977,3,2,1,6,7,1,2,2,2,2,3,12.5,2,4,1,2,2,1,3,3,1,68.0,0,99,3,147,33,0.000340556
4,0,101,100,0,5.6,1.38,19,2,0,1,0,1,1,0,1,35,4,1,1940,2,2,9,6,3,2,2,2,2,2,1,5.6,3,4,1,2,3,2,4,3,1,14.5,1,1,-1,-1,70,0.0003213
6,6,264,133,27,27.6,9.49,88,2,0,1,0,1,1,0,1,35,4,1,1940,2,2,9,6,3,2,2,2,2,2,1,27.6,3,4,1,2,3,2,4,3,1,102.0,1,104,-1,90,70,0.0003213
4,0,177,134,0,13.8,2.91,49,3,0,2,1,3,1,1,1,5,6,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,13.8,3,4,1,5,2,2,3,3,1,31.5,1,43,3,100,-1,0.000409116
2,8,470,213,31,61.2,20.32,180,2,0,2,1,1,1,0,1,1,5,1,1959,2,2,1,5,3,2,2,2,2,2,1,61.2,-1,4,1,7,3,1,2,4,1,206.0,1,226,-1,126,51,0.000409116
1,8,434,101,106,65.8,15.24,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,65.8,2,4,1,5,-2,-2,-2,-2,1,159.0,1,227,-2,-1,-1,0.000232084
1,2,76,31,7,7.6,1.07,14,2,-1,2,1,1,1,0,1,2,5,2,1967,2,2,1,6,4,1,2,2,2,2,1,3.8,2,4,1,2,4,1,1,3,1,10.9,1,38,-1,17,43,9.82e-05
11,0,65,39,0,4.8,1.25,17,2,0,2,0,1,1,0,1,36,6,1,1935,2,2,9,1,5,2,2,2,2,2,1,4.8,3,4,1,1,-1,-1,-1,4,1,12.0,1,26,4,60,75,8.57e-05
1,6,140,33,18,26.6,4.68,66,4,2,2,1,1,1,0,1,9,6,1,1963,2,3,1,6,6,1,2,2,2,2,1,13.3,-1,4,1,4,4,1,1,4,1,37.0,1,89,4,70,47,0.000109132
1,0,111,99,0,10.4,1.27,16,4,2,2,1,1,1,-1,1,9,6,2,1970,2,3,2,3,6,2,2,2,2,2,1,10.4,-1,4,1,4,3,1,1,3,1,11.5,1,12,3,25,40,9.82e-05
11,1,141,96,4,11.6,3.01,38,2,0,1,0,0,2,0,1,45,4,1,1931,2,2,9,-1,3,1,2,2,2,2,1,5.8,3,4,1,4,-1,2,2,3,1,26.5,1,41,4,-1,79,0.0003213
7,0,67,46,0,4.8,0.97,14,2,0,2,0,1,1,0,1,36,3,2,1933,2,2,9,8,4,1,2,2,2,2,1,2.4,3,4,1,1,1,3,3,3,1,9.5,1,21,3,30,77,7.71e-05
7,1,65,34,3,4.8,0.97,14,2,0,2,0,1,1,0,1,36,3,2,1933,2,2,9,8,4,1,2,2,2,2,1,2.4,3,4,1,1,1,3,3,3,1,9.5,0,28,3,90,77,7.71e-05
7,0,44,38,0,3.0,0.5,6,2,0,2,0,1,1,0,1,36,3,2,1933,2,2,9,8,4,1,2,2,2,2,1,2.2,3,4,1,1,1,3,3,3,1,5.5,1,6,3,15,77,7.71e-05
7,3,103,40,13,17.2,1.98,26,2,0,2,0,1,1,0,1,36,3,2,1933,2,2,9,8,4,1,2,2,2,2,1,8.6,3,4,1,1,1,3,3,3,1,22.0,0,50,3,30,77,7.71e-05
1,4,207,71,27,49.6,4.17,55,2,0,2,0,2,1,0,3,2,4,2,1981,-1,2,1,6,7,1,2,2,2,2,1,24.8,2,4,1,2,3,-1,-1,4,1,44.0,1,109,-1,80,29,0.000340556
4,0,68,53,0,5.2,1.23,16,2,0,2,0,2,1,0,3,2,4,2,1981,-1,2,1,6,7,1,2,2,2,2,1,2.6,3,4,1,2,3,-1,-1,4,1,13.0,1,15,-1,20,29,0.000340556
10,1,55,69,3,11.0,2.63,38,2,0,2,0,2,1,0,3,4,4,1,1980,-1,2,1,6,8,1,2,2,2,2,1,5.5,3,4,1,2,4,2,1,4,1,25.0,1,-1,3,40,30,0.000378621
1,0,117,97,0,8.8,2.43,33,3,1,2,0,2,2,0,2,13,4,1,1971,3,3,1,6,2,2,2,2,2,2,1,8.8,1,4,1,2,-1,-1,2,3,1,23.0,1,20,3,40,39,0.003869639
1,1,96,63,3,11.0,2.38,32,3,1,2,0,2,2,0,2,38,4,2,1969,2,3,2,6,6,2,2,2,2,2,1,11.0,1,4,1,2,4,-1,-1,3,1,18.0,1,30,3,50,41,9.82e-05
2,2,166,101,5,12.2,3.12,44,2,0,2,0,2,1,0,1,-1,2,1,1936,2,2,4,3,6,2,2,2,2,2,1,12.2,2,4,1,3,3,2,2,1,1,28.5,1,60,5,60,74,8.57e-05
4,4,119,48,12,13.6,2.85,37,2,0,2,0,2,1,0,1,11,2,2,1939,2,2,9,-1,5,2,2,2,2,2,1,13.6,3,4,1,3,3,2,3,3,1,27.5,1,59,4,75,71,7.71e-05
4,0,32,26,0,3.0,0.5,6,2,0,2,0,2,1,0,1,11,2,2,1939,2,2,9,-1,5,2,2,2,2,2,1,3.0,3,4,1,1,3,2,3,3,1,5.5,1,6,4,15,71,7.71e-05
1,0,110,68,0,11.0,2.37,35,3,0,1,1,1,1,0,1,10,5,1,1962,2,3,1,1,3,2,2,2,2,2,2,11.0,1,4,1,2,2,1,3,4,1,19.0,1,42,6,35,48,0.000409116
1,1,55,27,4,4.8,1.19,18,3,0,1,1,1,1,0,1,10,5,1,1962,2,3,1,1,3,2,2,2,2,2,2,4.8,1,4,1,1,2,1,3,4,1,9.5,1,24,6,30,48,0.000409116
1,0,46,35,0,5.6,0.5,5,2,-1,2,-1,2,1,-1,1,29,4,1,1947,1,3,1,1,4,2,2,2,2,2,1,5.6,2,4,1,2,1,2,2,4,1,4.1,1,11,4,12,63,0.000109132
2,7,265,127,37,19.2,4.4,45,2,-1,2,-1,2,1,-1,1,29,4,1,1947,1,3,1,1,4,2,2,2,2,2,1,19.2,2,4,1,4,1,2,2,4,1,42.0,1,101,4,68,63,0.000109132
4,2,81,35,10,4.8,0.86,12,2,-1,2,-1,2,1,-1,1,30,3,1,1949,1,2,5,8,3,2,2,2,2,2,1,4.8,3,4,1,1,4,1,1,4,1,9.0,1,36,-1,15,61,0.000409116
4,0,60,39,0,4.8,1.23,18,2,-1,2,-1,2,1,-1,1,30,3,1,1949,1,2,5,8,3,2,2,2,2,2,1,4.8,3,4,1,1,4,1,1,4,1,9.5,1,21,-1,30,61,0.000409116
1,10,461,196,41,79.4,12.4,117,5,3,2,0,3,1,0,1,10,6,2,1964,2,3,2,3,7,2,2,2,2,2,1,79.4,2,4,1,4,3,2,2,3,1,134.0,1,224,4,220,46,0.000144039
4,2,164,72,18,9.6,1.72,24,2,0,1,0,1,1,0,1,35,3,1,1933,2,2,9,8,6,1,2,2,2,2,1,4.8,3,4,1,2,1,2,3,1,1,18.5,1,74,5,30,77,8.57e-05
4,2,146,65,5,12.4,1.32,18,2,0,2,0,3,1,3,1,30,6,2,1952,2,2,6,8,5,2,2,2,2,2,1,12.4,3,4,1,2,3,2,2,4,1,14.0,1,76,4,-1,58,9.82e-05
4,1,71,23,12,4.8,0.75,10,2,0,1,0,1,1,0,1,35,2,1,1937,2,2,9,3,7,2,2,2,2,2,1,4.8,3,4,1,1,2,2,1,4,1,8.0,1,36,7,20,73,0.000125765
4,1,71,23,12,4.8,0.75,10,2,0,1,0,1,1,0,1,35,2,1,1937,2,2,9,3,7,2,2,2,2,2,1,4.8,3,4,1,1,2,2,1,4,1,8.0,1,36,7,20,73,0.000125765
1,4,84,9,12,9.6,2.26,31,4,2,2,0,1,1,0,1,6,5,2,1976,2,3,2,3,3,2,2,2,2,2,1,9.6,1,4,1,2,3,1,2,3,1,23.0,1,63,4,50,34,0.00087004
4,0,25,24,0,2.6,0.28,3,2,0,0,0,1,1,0,1,6,2,2,1947,2,2,9,6,3,1,2,2,2,2,2,2.2,3,4,1,2,1,3,2,3,1,2.0,1,1,4,10,63,0.000367986
4,0,23,16,0,5.6,0.34,4,2,0,0,0,1,1,0,1,6,2,2,1947,2,2,9,6,3,1,2,2,2,2,2,2.8,3,4,1,2,1,3,2,3,1,3.0,1,7,4,15,63,0.000367986
1,3,141,49,17,6.0,2.04,28,4,2,2,0,3,1,1,1,7,6,1,1972,2,3,1,3,4,2,2,2,2,2,1,6.0,2,4,1,2,4,3,2,3,1,21.0,1,75,4,40,38,0.000258025
1,6,118,32,15,6.0,2.04,28,4,2,2,0,3,1,1,1,7,6,1,1972,2,3,1,3,4,2,2,2,2,2,1,6.0,2,4,1,2,4,3,2,3,1,21.0,1,71,4,30,38,0.000258025
1,3,135,53,37,13.2,1.53,20,4,2,2,0,2,1,0,1,5,6,2,1967,2,3,2,2,7,2,2,2,2,2,1,13.2,-1,4,1,3,3,2,-1,3,1,15.6,1,45,5,25,43,0.000144039
4,0,68,62,0,5.2,0.55,7,4,2,2,0,2,1,0,1,5,6,2,1967,2,3,2,2,7,2,2,2,2,2,1,5.2,-1,4,1,2,3,2,-1,3,1,5.5,1,6,5,10,43,0.000144039
11,5,278,111,40,61.6,5.96,62,4,2,2,0,2,1,0,1,5,6,1,1973,2,3,1,2,7,2,2,2,2,2,1,61.6,3,4,1,3,3,1,1,3,1,65.5,1,127,3,70,37,0.000378621
4,0,33,26,0,5.4,0.38,4,4,2,2,0,2,1,0,1,5,6,1,1973,2,3,1,2,7,2,2,2,2,2,1,5.4,3,4,1,2,3,1,1,3,1,3.1,1,7,3,4,37,0.000378621
4,0,51,45,0,2.6,0.48,7,1,0,1,0,1,2,0,1,5,2,2,1927,2,1,9,8,6,2,2,2,2,2,1,2.6,3,4,1,1,3,2,-1,3,1,4.0,1,6,4,10,83,0.000181985
7,4,232,112,9,50.0,7.08,77,3,0,2,0,3,1,1,1,19,6,1,1953,1,3,1,2,7,2,2,2,2,2,1,50.0,-1,4,1,3,3,2,2,4,1,72.0,1,111,2,105,57,0.000160139
7,4,119,18,21,11.0,2.37,30,4,-1,2,-1,4,1,1,1,6,-1,1,1989,2,6,8,6,2,1,2,2,2,2,2,5.5,3,4,1,2,3,1,2,1,1,22.0,0,80,4,42,21,0.003869639
3,2,141,45,10,14.0,3.24,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1986,2,6,8,8,7,1,2,2,2,2,1,7.0,2,4,1,3,3,2,3,4,1,31.5,0,86,4,135,24,0.000378621
11,0,22,15,0,2.6,0.37,5,2,0,2,0,1,2,0,1,25,3,2,1943,3,2,9,7,1,1,2,2,2,2,2,2.2,3,4,1,1,3,2,3,3,1,3.0,1,7,4,10,67,0.002262409
3,0,59,37,0,4.8,0.84,11,1,0,1,0,2,1,0,2,9,1,1,1967,3,1,7,6,7,1,2,2,2,2,1,2.4,1,4,1,1,4,2,3,3,1,7.0,1,22,4,80,43,0.000160139
1,4,245,114,15,28.4,6.54,71,4,2,1,1,2,1,0,2,12,5,2,1969,3,3,2,5,3,1,2,2,2,2,1,14.2,2,4,1,4,2,2,2,3,1,66.0,1,116,5,85,41,0.000367986
1,1,85,39,3,11.0,2.47,35,4,2,1,1,2,1,0,2,12,5,2,1969,3,3,2,5,3,1,2,2,2,2,1,5.5,1,4,1,2,2,2,2,3,1,24.0,1,43,5,55,41,0.000367986
1,0,17,9,0,3.0,1.19,17,4,-1,1,-1,3,1,1,1,22,6,2,1981,2,1,1,6,7,2,2,1,2,2,2,0.0,1,9,1,1,3,2,2,4,1,11.0,0,8,2,35,29,0.000340556
2,2,173,2,25,72.0,19.53,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,72.0,1,9,1,1,-2,-2,-2,-2,1,214.0,0,146,-2,148,-1,0.000214812
1,0,154,130,0,9.6,2.26,30,5,3,2,0,3,1,0,2,10,5,1,1970,2,3,1,3,6,1,2,2,2,1,1,4.8,-1,9,1,4,3,2,2,3,1,19.6,1,24,8,65,40,0.000109132
8,2,126,49,27,6.2,1.54,20,5,3,2,0,3,1,0,2,10,5,2,1972,2,3,6,8,6,1,2,2,2,2,1,3.1,3,9,1,2,3,2,2,2,1,15.5,1,50,5,15,38,0.000232084
4,3,153,88,18,11.0,4.88,41,5,3,2,0,3,1,0,2,10,5,2,1972,2,3,6,8,6,1,2,2,2,2,1,5.5,3,9,1,2,3,2,2,2,1,52.0,1,47,5,45,38,0.000232084
8,0,48,42,0,2.2,1.54,20,5,3,2,0,3,1,0,2,10,5,2,1972,2,3,6,8,6,1,2,2,2,2,1,2.2,3,9,1,2,3,2,2,2,1,15.5,1,6,5,16,38,0.000232084
9,2,114,49,28,6.2,1.49,20,5,3,2,0,3,1,0,2,10,5,2,1972,2,3,6,8,6,1,2,2,2,2,1,3.1,3,9,1,2,3,2,2,2,1,14.5,1,37,5,30,38,0.000232084
4,1,203,167,2,14.0,2.51,29,1,0,1,0,1,1,0,1,36,2,1,1942,2,7,9,3,4,2,2,2,2,2,1,14.0,3,9,1,4,4,2,1,4,1,23.0,1,34,4,35,68,8.57e-05
7,3,109,28,36,19.0,3.15,35,4,-1,1,-1,1,1,0,2,8,3,2,1972,2,1,1,2,7,2,2,2,2,2,1,19.0,3,9,1,2,4,-1,-1,4,1,39.0,1,45,6,30,38,0.000340556
8,2,89,39,5,72.1,3.26,46,2,-1,2,-1,-1,2,-1,1,72,3,1,1937,2,2,9,5,4,2,2,2,2,2,1,72.1,3,9,1,4,-1,2,2,3,1,24.4,1,45,5,140,73,8.57e-05
1,2,128,57,10,21.0,3.77,46,2,0,1,0,2,1,0,1,10,5,2,1958,2,2,1,6,3,2,2,1,2,2,3,0.0,-1,8,1,4,1,2,2,1,1,33.1,0,61,4,195,52,0.000367986
10,3,192,27,33,48.2,12.18,96,2,0,1,0,2,1,0,1,10,5,1,1946,1,1,9,4,4,2,2,2,2,2,1,48.2,3,8,1,3,1,2,1,2,1,130.5,0,132,2,-1,64,0.000109132
8,6,239,49,30,45.4,6.6,70,6,4,2,0,2,1,2,1,4,6,1,1963,3,3,1,1,7,1,2,2,2,2,1,22.7,-1,8,1,3,4,1,1,3,1,70.5,1,160,4,55,47,0.000160139
2,6,155,44,33,22.6,4.14,47,1,0,2,0,1,1,1,1,5,6,2,1954,2,2,1,1,6,2,2,2,2,2,1,22.6,1,8,1,2,3,-1,3,1,1,43.0,1,78,4,40,56,9.82e-05
1,6,206,62,32,26.0,6.67,71,2,0,2,2,1,1,2,1,3,5,2,1952,2,2,2,6,4,2,2,2,2,2,1,26.0,1,8,1,2,3,2,2,4,1,71.0,1,112,4,70,58,9.82e-05
1,0,20,17,0,2.2,0.24,3,2,0,1,0,0,2,0,1,47,2,1,1935,-1,-1,5,-1,2,2,2,2,2,2,1,2.2,1,8,1,1,-1,-1,-1,4,1,2.5,0,3,-1,5,75,0.001285365
1,0,70,61,0,6.8,0.71,10,5,2,2,1,1,1,-1,1,7,4,2,1969,2,3,2,6,3,1,2,2,2,2,1,3.4,1,7,1,2,3,2,2,3,1,5.0,1,9,-1,10,41,0.000367986
1,0,35,22,0,6.8,0.7,9,5,2,2,1,1,1,-1,1,7,4,2,1969,2,3,2,6,3,1,2,2,2,2,1,3.4,1,7,1,2,3,2,2,3,1,5.0,1,13,-1,10,41,0.000367986
1,5,183,42,53,34.4,9.02,69,2,0,3,1,2,1,0,2,1,6,1,1979,3,7,1,6,3,1,2,2,2,2,1,17.2,2,7,1,2,4,2,2,2,1,96.0,1,88,3,80,31,0.000967286
10,4,181,60,16,36.4,6.81,53,2,0,3,1,2,1,0,2,1,6,1,1979,3,7,1,6,3,1,2,2,2,2,1,18.2,3,7,1,2,4,2,2,2,1,75.0,1,105,3,70,31,0.000967286
1,4,145,67,20,32.4,6.87,54,4,2,2,0,1,1,0,1,10,4,1,1966,2,3,1,6,3,2,2,1,2,2,1,0.0,1,7,1,2,4,1,1,4,1,76.0,0,58,1,135,44,0.000409116
7,0,70,62,0,7.4,1.07,16,4,2,2,0,1,1,0,1,10,4,2,1971,2,3,6,6,3,1,2,2,2,2,1,3.7,-1,7,1,2,3,2,2,3,1,8.0,1,8,5,25,39,0.00087004
4,2,100,45,18,8.4,1.87,23,4,2,2,0,1,1,0,1,10,4,2,1971,2,3,6,6,3,1,2,2,2,2,1,4.2,-1,7,1,3,3,2,2,3,1,17.5,1,37,5,45,39,0.00087004
1,2,65,16,3,18.2,3.58,28,2,0,2,0,1,1,0,2,2,5,2,1953,2,2,2,6,-1,2,2,2,2,2,1,18.2,1,7,1,1,-1,-1,-1,3,1,39.0,1,46,-1,40,57,0.000367986
4,0,15,3,0,3.4,0.55,8,2,0,2,0,1,1,0,2,2,5,2,1953,2,2,2,6,-1,2,2,2,2,2,1,3.4,3,7,1,1,-1,-1,-1,3,1,4.0,1,12,-1,15,57,0.001472131
2,3,284,84,74,62.6,12.4,95,2,0,1,0,2,1,0,1,2,6,1,1973,2,2,1,1,3,2,2,1,2,2,1,0.0,2,7,1,3,4,1,3,4,1,128.0,1,126,4,105,37,0.000967286
8,1,105,36,15,21.8,2.74,24,2,0,1,0,2,1,0,1,2,6,2,1976,2,2,2,2,7,1,2,2,2,2,1,10.9,3,7,1,2,4,1,1,2,1,28.0,1,54,4,30,34,0.000340556
1,0,55,34,0,3.4,0.9,9,4,3,1,0,1,1,0,2,3,2,2,1963,2,4,2,6,3,2,2,2,2,2,1,3.4,1,7,1,1,4,2,1,3,1,9.5,1,21,4,15,47,0.000367986
4,0,20,15,0,3.4,0.55,8,4,3,1,0,1,1,0,2,3,2,2,1963,2,4,2,6,3,2,2,2,2,2,1,3.4,3,7,1,1,4,2,1,3,1,4.0,1,5,4,9,47,0.000367986
4,2,107,41,22,9.6,3.08,30,3,1,2,0,2,1,0,1,2,4,1,1980,2,3,1,4,7,2,2,2,2,2,1,9.6,3,7,1,2,4,1,2,4,1,33.0,1,44,6,40,30,0.000378621
1,2,126,64,30,11.4,1.62,20,7,5,2,1,3,1,0,1,5,5,1,1973,2,3,2,6,3,2,2,2,2,2,1,11.4,2,7,1,2,4,2,2,3,1,15.0,1,32,4,30,37,0.000967286
1,2,134,75,28,8.0,1.62,20,7,5,2,1,3,1,0,1,5,5,1,1973,2,3,2,6,3,2,2,2,2,2,1,8.0,1,7,1,2,4,2,2,3,1,15.0,1,31,4,30,37,0.000967286
8,2,97,67,3,6.8,1.91,24,4,2,1,1,2,1,0,1,17,4,2,1970,2,3,2,6,6,1,2,2,2,2,1,3.4,3,7,1,2,4,1,1,3,1,17.0,1,27,3,30,40,9.82e-05
1,0,57,39,0,7.4,1.18,17,4,2,1,1,2,1,0,1,3,4,1,-1,2,3,1,5,3,1,1,2,2,2,1,3.7,1,7,1,2,4,2,1,4,1,9.0,1,18,4,20,-1,0.0003213
3,0,18,11,0,4.0,0.45,6,1,0,0,0,0,2,0,2,5,3,2,1934,2,1,9,8,4,1,1,2,2,2,3,2.2,1,7,1,1,1,2,2,-1,1,3.5,0,7,-1,11,76,7.71e-05
10,3,170,16,33,56.4,16.64,112,2,0,2,2,3,1,0,1,4,6,1,1945,2,2,9,8,3,1,2,2,2,2,1,28.2,3,7,1,1,4,1,2,3,1,184.0,0,121,7,-1,65,0.0003213
8,6,289,60,81,40.0,7.9,62,4,2,2,0,4,1,1,1,1,6,1,1964,2,3,1,1,7,2,2,2,2,2,1,40.0,-1,7,1,4,4,-1,-1,3,1,85.0,1,148,1,70,46,0.000160139
2,1,99,12,7,30.6,7.6,58,2,-1,2,-1,2,1,0,1,25,2,1,1961,2,2,1,5,3,2,2,2,2,2,1,30.6,1,8,4,1,4,2,1,4,2,81.0,1,80,3,0,49,0.000409116
6,4,253,67,83,41.0,4.7,46,4,2,2,0,1,1,2,1,1,5,2,1981,2,3,2,2,7,2,2,2,2,2,1,41.0,3,8,4,3,3,3,3,2,2,53.5,1,103,3,50,29,0.000340556
8,0,16,12,0,3.4,0.24,3,5,2,2,0,1,1,1,1,7,4,2,1964,2,3,4,7,3,2,2,2,2,2,-1,3.4,3,8,4,1,4,1,3,3,2,2.0,1,4,5,8,46,0.000367986
4,2,78,15,7,19.2,2.87,22,5,2,2,0,1,1,1,1,7,4,2,1964,2,3,4,7,3,2,2,2,2,2,-1,19.2,3,8,4,1,4,1,3,3,2,32.0,1,56,5,25,46,0.000367986
6,0,18,17,0,3.0,0.19,2,5,2,2,0,1,1,1,1,7,4,2,1964,2,3,4,7,3,2,2,2,2,2,-1,3.0,3,8,4,1,4,1,3,3,2,1.0,1,1,5,5,46,0.000367986
11,1,98,38,13,15.2,3.19,31,5,3,2,0,4,1,0,1,12,6,2,1967,2,3,2,8,6,2,2,2,2,2,1,15.2,3,8,4,3,4,-1,-1,3,2,31.6,1,47,4,45,43,9.82e-05
8,0,14,14,0,0.0,0.26,2,5,3,2,0,4,1,0,1,12,6,2,1967,2,3,2,8,6,2,2,2,2,2,1,0.0,3,8,4,2,4,-1,-1,3,2,1.2,1,0,4,10,43,9.82e-05
