DestAct,NbTransf,NbHousehold,NbCar,NbMoto,NbComp,Internet,NbSmartPhone,HouseType,YearsInHouse,Income,Gender,Mothertongue,FamilSitu,OccupStat,SocioProfCat,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,TripPurpose,TypeCommune,frequency,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,ModeToSchool,age
4,0,5,1,0,1,1,1,1,4,4,1,1,3,1,3,4,1,2,2,2,2,1,3,4,2,1,1,1,1,4,2,0.7,1,4,41
9,0,5,1,0,1,1,1,1,4,4,1,1,3,1,3,4,1,2,2,2,2,1,3,4,2,1,1,1,1,4,2,14.0,1,4,41
9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,4,2,1,-2,-2,-2,-2,2,24.0,1,-2,-1
1,1,2,1,1,1,1,1,2,10,4,1,1,5,1,3,3,2,2,2,2,2,1,1,4,2,1,3,2,2,1,2,12.0,1,3,47
1,2,3,1,1,2,1,0,1,10,4,1,1,3,1,2,8,1,1,2,2,2,1,1,4,2,2,3,2,1,4,2,24.0,0,5,56
4,3,3,1,1,2,1,0,1,10,4,2,1,6,8,2,5,2,2,1,2,2,2,-1,4,2,3,2,1,3,3,2,428.5,0,3,24
3,0,4,1,1,2,1,0,2,9,3,2,1,3,6,1,3,1,2,2,2,2,1,1,4,2,1,2,2,4,3,2,6.5,0,4,38
7,0,4,1,1,2,1,0,2,9,3,2,1,3,6,1,3,1,2,2,2,2,1,3,4,2,2,2,2,4,3,2,15.5,0,4,38
1,2,1,1,0,1,1,0,1,27,3,1,1,1,1,6,3,1,2,2,2,2,1,2,4,2,2,1,3,3,3,2,11.0,1,4,48
1,2,1,1,0,1,1,0,1,27,3,1,1,1,1,6,3,1,2,2,2,2,1,1,4,2,2,1,3,3,3,2,11.0,1,4,48
1,1,6,1,1,6,1,2,1,14,6,1,1,3,1,1,6,2,2,1,2,2,2,1,4,2,1,3,2,2,3,2,12.0,0,5,58
4,0,1,0,0,0,2,0,1,4,1,2,1,1,9,-1,3,1,2,2,2,2,3,3,4,2,2,4,3,2,3,2,17.5,0,-1,74
4,2,1,1,0,1,1,0,1,3,2,2,1,1,1,6,3,1,2,2,2,2,1,-1,4,2,5,3,3,3,3,2,39.5,1,8,40
7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,4,2,2,-2,-2,-2,-2,2,54.0,1,-2,-1
10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,4,2,2,-2,-2,-2,-2,2,24.0,1,-2,-1
1,0,4,1,-1,1,1,-1,1,5,4,2,1,3,2,6,4,1,1,2,2,2,1,2,4,2,2,3,2,2,3,2,14.5,0,3,40
1,0,4,1,-1,1,1,-1,1,5,4,2,1,3,2,6,4,1,1,2,2,2,1,1,4,2,2,3,2,2,3,2,14.5,0,3,40
1,2,4,1,1,2,1,0,2,12,4,1,1,3,1,2,7,1,2,2,2,2,1,2,4,2,2,4,1,1,3,2,24.0,1,8,45
11,0,4,1,1,2,1,0,2,12,4,1,1,3,1,2,7,1,2,2,2,2,1,3,4,2,2,4,1,1,3,2,0.56,1,8,45
9,2,4,1,1,1,1,0,2,12,4,2,1,3,6,8,3,1,2,2,2,1,2,3,4,2,1,3,2,3,4,2,14.0,1,8,40
1,0,5,1,0,2,1,0,2,4,5,1,1,2,1,6,6,1,1,2,2,2,3,2,4,2,2,3,2,2,1,2,8.0,0,4,38
1,0,5,1,0,2,1,0,2,4,5,1,1,2,1,6,6,1,1,2,2,2,3,1,4,2,2,3,2,2,1,2,8.0,0,4,38
1,4,2,2,1,1,1,-1,1,5,4,2,1,7,2,3,6,2,2,1,2,2,2,1,5,2,2,2,2,2,1,2,416.0,0,4,55
1,2,4,2,1,1,1,0,1,7,5,2,1,3,2,6,6,2,2,2,2,1,1,1,5,2,2,2,2,2,3,2,27.0,1,2,32
1,0,4,2,1,1,1,0,1,7,5,1,1,3,1,6,3,2,2,2,2,1,1,2,5,2,2,2,2,2,4,2,17.5,1,3,40
4,0,3,2,0,1,1,-1,2,28,3,2,1,3,6,7,3,1,2,2,2,2,2,3,5,2,1,1,1,2,4,2,9.0,0,4,53
7,2,3,2,0,1,1,-1,2,28,3,2,1,3,6,7,3,1,2,2,2,2,2,3,5,2,1,1,1,2,4,2,11.0,0,4,53
4,0,4,2,4,5,1,1,1,15,4,1,1,1,8,8,2,2,2,1,2,2,3,3,5,2,1,4,1,2,4,2,8.5,0,2,17
11,3,4,2,4,4,1,1,1,18,4,1,1,6,8,6,2,2,2,2,2,1,2,3,5,2,5,4,1,1,3,2,493.5,0,2,19
1,2,6,1,0,3,1,1,1,3,5,1,1,3,1,3,8,1,1,2,2,2,1,1,5,2,2,3,3,2,3,2,28.0,0,4,44
9,0,6,1,0,3,1,1,1,3,5,2,1,3,6,6,3,1,2,2,2,2,1,3,5,2,2,3,2,2,3,2,23.5,1,4,36
4,2,2,1,0,0,2,0,1,13,4,1,1,2,9,1,6,1,2,2,2,2,1,3,5,2,3,2,2,2,3,2,10.6,1,5,76
1,0,2,2,-1,2,1,0,2,17,4,1,1,2,1,6,3,2,2,1,2,2,1,1,5,2,1,2,2,2,3,2,9.5,1,4,42
1,0,2,1,0,2,1,1,2,9,5,2,1,-1,1,6,3,1,2,2,2,2,2,1,5,2,2,3,2,3,2,2,12.0,0,4,34
4,0,5,1,2,2,1,0,1,16,4,2,2,3,6,1,3,1,2,2,2,2,2,3,5,2,2,3,3,2,3,2,16.0,0,3,46
6,0,1,0,0,0,2,0,1,50,2,1,1,1,9,5,3,1,2,2,2,2,3,3,5,2,1,-1,-1,-1,3,2,1.8,0,4,88
7,0,1,0,0,0,2,0,1,50,2,1,1,1,9,5,3,1,2,2,2,2,3,3,5,2,2,-1,-1,-1,3,2,17.0,0,4,88
4,2,4,2,0,1,1,0,1,15,5,2,1,3,2,6,4,1,2,2,2,2,1,-1,5,2,6,2,2,2,4,2,438.5,0,4,56
1,3,2,2,0,1,1,0,1,16,6,1,1,3,1,3,8,1,2,2,2,2,1,1,5,2,2,3,2,2,4,2,24.0,1,4,58
11,2,5,1,0,2,1,1,1,24,4,2,2,3,4,8,4,1,1,2,2,2,1,3,5,2,3,2,2,2,3,2,163.0,0,4,63
1,2,5,2,1,5,1,5,1,7,6,1,1,3,1,1,7,2,2,1,2,2,1,1,5,2,2,3,2,3,2,2,30.0,1,2,52
1,1,4,1,0,1,1,1,1,4,4,1,3,3,1,6,3,2,1,2,2,2,1,1,5,2,1,3,2,1,3,2,13.0,0,4,45
8,0,4,1,0,1,1,1,1,4,4,1,3,3,1,6,3,2,1,2,2,2,1,3,5,2,1,3,2,1,3,2,8.0,1,4,45
1,0,2,1,0,1,1,1,2,40,4,1,1,6,1,6,3,1,2,2,2,2,1,1,5,2,1,2,2,1,3,2,8.0,0,3,41
1,0,5,1,1,3,1,1,1,10,5,2,1,3,4,4,3,1,2,2,2,2,1,1,5,2,2,3,2,2,3,2,19.0,1,4,40
10,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,3,2,-1,-1,-1,3,5,26.0,1,-1,-1
11,2,4,1,0,1,1,0,1,10,-1,2,1,3,6,8,3,2,2,2,2,1,2,3,7,3,2,4,2,2,3,5,12.0,0,3,39
4,0,4,1,0,1,1,0,1,10,-1,2,1,3,6,8,3,2,2,2,2,1,2,3,7,3,2,4,2,2,3,5,5.8,0,3,39
1,2,1,1,0,1,1,0,2,24,3,2,1,1,1,6,3,1,1,2,2,2,1,1,7,3,2,-1,1,3,3,5,63.0,0,3,56
1,0,1,1,0,1,1,0,2,10,4,2,1,1,1,2,6,2,2,2,2,2,1,2,7,3,2,3,2,2,3,5,0.6,2,8,35
1,0,1,1,0,1,1,0,2,10,4,2,1,1,1,2,6,2,2,2,2,2,1,2,7,3,2,3,2,2,3,5,0.6,2,8,35
11,3,1,1,0,1,1,0,2,10,4,2,1,1,1,2,6,2,2,2,2,2,1,3,7,3,3,3,2,2,3,5,10.0,1,8,35
10,1,1,1,0,1,1,0,2,10,4,2,1,1,1,2,6,2,2,2,2,2,1,3,7,3,2,3,2,2,3,5,10.0,1,8,35
4,2,2,1,0,1,1,0,1,30,4,1,1,2,1,6,3,1,2,2,1,2,1,3,7,3,1,3,-1,-1,4,5,28.0,0,4,63
1,5,1,1,0,2,1,0,1,22,3,2,1,1,1,6,3,1,2,2,2,2,1,2,7,3,3,-1,4,4,1,5,37.5,1,5,55
1,4,1,1,0,1,1,0,2,25,4,1,1,1,1,6,4,2,2,2,2,2,1,1,7,3,2,2,2,2,1,5,38.0,1,5,38
4,0,5,2,0,1,1,0,1,20,3,1,3,3,9,7,3,1,2,2,2,2,2,3,7,3,1,3,2,2,2,5,1.8,1,3,62
10,6,1,1,0,1,1,0,1,54,3,1,1,1,1,6,3,2,2,2,2,2,1,3,7,3,2,2,2,2,1,5,137.0,1,5,54
3,4,3,3,0,2,1,0,1,22,4,1,1,6,8,8,5,2,2,2,1,2,1,1,7,3,2,4,1,1,4,5,54.0,0,3,22
10,1,3,3,0,2,1,0,1,22,4,1,1,6,8,8,5,2,2,2,1,2,1,3,7,3,1,4,1,1,4,5,27.0,0,3,22
7,1,4,2,0,3,1,0,1,25,4,1,1,3,1,5,4,2,2,2,2,2,1,3,7,3,3,2,2,2,4,5,16.0,1,4,54
1,7,4,2,0,3,1,0,1,25,4,1,1,3,1,5,4,2,2,2,2,2,1,1,7,3,3,2,2,2,4,5,78.5,1,4,54
4,2,1,-1,-1,-1,1,-1,1,6,1,2,1,1,2,6,2,1,2,2,1,2,3,3,7,3,2,1,2,3,4,5,54.0,0,4,55
9,6,2,2,0,1,2,0,1,31,2,2,1,1,6,-1,2,2,2,2,2,2,1,3,7,3,4,-1,4,4,1,5,101.0,0,3,57
1,4,4,2,0,2,1,0,1,-1,5,1,1,3,1,3,6,1,2,2,2,2,1,1,7,3,5,3,2,2,2,5,30.0,1,5,44
1,3,4,2,0,2,1,0,1,-1,5,1,1,3,1,3,6,1,2,2,2,2,1,1,7,3,5,3,2,2,2,5,37.5,1,5,44
1,1,2,1,1,1,1,0,1,15,4,2,1,2,1,6,3,1,2,2,2,2,1,2,7,3,2,1,3,3,3,5,12.0,1,3,41
1,1,2,1,1,1,1,0,1,15,4,2,1,2,1,6,3,1,2,2,2,2,1,1,7,3,2,1,3,3,3,5,12.0,1,3,41
1,0,3,1,0,1,1,0,1,11,3,1,1,3,1,5,3,2,2,2,2,2,1,2,7,3,4,3,2,2,1,5,2.0,1,5,50
10,0,1,0,1,1,1,1,2,8,1,1,1,1,2,6,3,2,2,2,2,2,2,3,7,3,2,4,2,2,4,5,2.3,2,5,50
1,1,4,2,0,2,2,0,1,13,-1,1,1,3,1,-1,3,1,2,2,2,2,1,2,7,3,2,3,-1,-1,3,5,11.0,1,4,46
1,1,4,2,0,2,2,0,1,13,-1,1,1,3,1,-1,3,1,2,2,2,2,1,1,7,3,2,3,-1,-1,3,5,11.0,1,4,46
1,0,3,1,3,5,1,4,1,15,5,1,1,3,1,3,6,1,2,2,2,2,2,2,7,3,2,1,2,-1,4,5,2.8,2,5,56
1,1,3,1,3,5,1,4,1,15,5,1,1,3,1,3,6,1,2,2,2,2,2,2,7,3,3,1,2,-1,4,5,11.4,1,5,56
1,0,3,1,3,5,1,4,1,15,5,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,2,7,3,2,1,2,-1,4,5,2.8,2,5,-1
1,0,3,1,3,5,1,4,1,15,5,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,1,7,3,2,1,2,-1,4,5,3.1,2,5,-1
1,5,1,1,0,1,1,0,1,10,4,2,1,1,1,3,4,1,2,2,2,1,1,-1,7,3,9,4,1,2,4,5,67.0,0,4,42
7,1,2,1,2,2,1,0,1,2,6,2,3,7,2,2,6,1,2,2,2,2,1,3,7,3,4,3,3,3,1,5,12.8,1,5,33
1,2,4,1,0,1,1,0,2,2,1,1,1,3,1,6,2,2,2,2,1,2,1,1,7,3,1,4,1,4,2,5,24.0,1,3,38
7,4,5,2,0,1,1,2,1,3,5,1,1,3,1,3,4,2,2,2,2,2,1,3,7,3,2,4,2,1,3,5,52.0,1,3,34
1,0,5,2,0,1,1,2,1,3,5,1,1,3,1,3,4,2,2,2,2,2,1,1,7,3,1,4,2,1,3,5,1.6,1,3,34
7,0,5,2,0,1,1,2,1,3,5,2,1,3,6,8,3,2,2,2,2,2,1,3,7,3,2,3,2,2,2,5,1.2,1,5,32
1,6,4,3,-1,4,1,1,1,3,6,1,1,3,1,6,6,1,2,2,2,2,1,1,7,3,2,4,2,2,3,5,205.0,1,5,41
4,0,4,3,-1,4,1,1,1,3,6,2,1,3,2,6,6,1,2,2,1,2,1,3,7,3,2,3,2,2,3,5,12.0,1,5,40
1,6,4,1,0,1,1,0,1,5,4,1,1,3,1,6,3,2,2,2,1,2,1,1,7,3,2,-1,-1,-1,3,5,54.0,0,3,44
10,0,4,1,1,1,1,0,1,5,3,1,1,3,2,2,6,1,2,2,1,2,1,3,7,3,2,4,2,1,3,5,0.6,2,2,36
1,4,4,1,1,1,1,-1,1,5,4,2,1,3,2,6,3,1,2,2,1,2,1,1,7,3,2,3,2,3,3,5,53.0,0,5,39
1,4,1,1,0,1,2,0,1,-1,3,2,1,1,1,8,6,2,2,2,2,2,1,2,7,3,3,1,2,3,3,5,40.0,0,3,43
1,2,1,1,0,1,1,0,2,6,3,2,1,1,1,6,4,1,2,2,2,2,1,1,7,3,1,2,-1,-1,3,5,28.0,1,3,53
2,0,1,1,0,1,1,0,2,6,3,2,1,1,1,6,4,1,2,2,2,2,1,1,7,3,1,2,-1,-1,3,5,1.7,1,3,53
1,2,1,1,0,1,1,0,2,6,3,2,1,1,1,6,4,1,2,2,2,2,1,1,7,3,1,2,-1,-1,3,5,28.0,1,3,53
1,0,2,1,0,3,1,0,2,7,2,2,1,4,2,6,3,2,2,2,2,2,1,1,7,3,2,4,1,1,3,5,14.0,1,4,42
1,2,3,2,4,2,1,0,1,5,5,2,1,5,2,6,3,2,2,2,1,2,1,1,7,3,2,2,3,3,3,5,53.0,0,5,43
10,1,3,1,0,1,1,0,2,7,3,2,1,3,6,6,3,2,2,2,2,1,1,3,7,3,6,-1,-1,-1,2,5,61.9,0,3,25
4,2,1,0,0,1,1,0,1,55,2,2,1,1,9,8,4,1,2,2,1,2,3,3,7,3,2,1,2,2,1,5,11.0,0,3,61
7,8,-1,1,0,2,1,0,1,9,3,2,1,4,1,3,4,1,2,2,1,2,1,3,7,3,3,1,2,3,3,5,101.0,0,5,56
4,4,1,0,0,0,2,0,2,10,1,2,1,-1,9,8,2,1,1,2,2,2,2,3,7,3,2,1,2,2,3,5,35.0,0,4,68
1,4,4,1,0,1,1,0,1,10,4,1,1,3,1,6,3,1,2,2,1,2,1,1,7,3,2,1,2,2,3,5,53.0,0,5,41
1,5,4,2,1,1,1,1,1,15,5,1,1,3,1,3,6,2,1,2,2,2,1,1,7,3,2,2,2,-1,2,5,74.0,0,3,44
1,0,2,1,1,1,1,0,1,35,5,1,1,3,1,3,3,2,2,2,2,2,1,2,7,3,2,2,2,3,3,5,0.8,2,5,62
1,0,2,1,1,1,1,0,1,35,5,1,1,3,1,3,3,2,2,2,2,2,1,1,7,3,2,2,2,3,3,5,0.8,2,5,62
9,0,2,1,1,1,1,0,1,35,5,1,1,3,1,3,3,2,2,2,2,2,1,3,7,3,2,2,2,3,3,5,1.6,1,5,62
4,0,2,1,1,1,1,0,1,35,5,2,1,3,6,3,3,1,2,2,2,2,1,3,7,3,1,4,1,1,4,5,2.5,1,1,62
10,6,1,1,0,2,1,0,2,20,2,1,1,1,9,5,3,2,2,1,2,2,1,3,7,3,2,1,2,2,1,5,207.0,0,5,68
1,4,2,2,1,-1,-1,0,1,-1,3,1,1,5,3,7,3,2,2,2,2,2,-1,2,7,3,2,4,-1,-1,4,5,54.0,1,5,46
5,0,5,1,0,1,1,1,1,10,5,1,1,3,1,3,4,2,2,2,2,1,1,-1,7,3,1,3,2,2,3,5,0.9,1,5,42
4,0,5,1,0,1,1,1,1,10,5,1,1,3,1,3,4,2,2,2,2,1,1,3,7,3,1,3,2,2,3,5,2.0,1,5,42
1,4,3,2,0,1,1,0,2,9,-1,1,1,3,1,5,3,2,2,2,2,2,1,2,7,3,2,2,1,1,3,5,34.0,1,3,35
11,4,2,1,0,1,1,0,2,8,2,1,1,2,9,2,7,1,2,2,2,2,1,3,7,3,3,4,2,2,3,5,56.5,0,4,84
9,6,2,1,0,1,1,0,2,8,2,2,1,2,9,6,3,1,2,2,1,2,-1,3,7,3,2,1,2,4,3,5,58.0,0,4,76
11,0,1,1,0,1,1,0,1,48,3,1,1,1,9,2,4,1,2,2,2,2,1,3,7,3,1,2,2,2,3,5,0.4,1,4,76
6,0,1,1,0,1,1,0,1,48,3,1,1,1,9,2,4,1,2,2,2,2,1,3,7,3,1,2,2,2,3,5,4.0,1,4,76
4,0,1,1,0,1,1,0,1,48,3,1,1,1,9,2,4,1,2,2,2,2,1,3,7,3,1,2,2,2,3,5,4.5,1,4,76
4,0,1,1,0,1,1,0,1,48,3,1,1,1,9,2,4,1,2,2,2,2,1,3,7,3,1,2,2,2,3,5,4.5,1,4,76
9,0,1,1,0,1,1,0,1,48,3,1,1,1,9,2,4,1,2,2,2,2,1,3,7,3,1,2,2,2,3,5,0.35,1,4,76
10,0,1,1,0,1,1,0,1,48,3,1,1,1,9,2,4,1,2,2,2,2,1,3,7,3,1,2,2,2,3,5,0.5,1,4,76
1,0,4,1,1,4,1,1,1,20,6,1,1,6,8,2,5,2,2,2,2,1,2,2,7,3,2,3,2,2,3,5,8.0,1,3,21
1,1,3,2,0,1,1,0,1,10,4,2,1,3,1,6,3,2,2,2,2,2,1,1,7,3,1,3,2,2,3,5,30.0,1,3,40
9,1,3,2,0,1,1,0,1,10,4,2,1,3,1,6,3,2,2,2,2,2,1,3,7,3,1,3,2,2,3,5,6.0,1,3,40
4,0,3,2,0,1,1,0,1,10,4,2,1,3,1,6,3,2,2,2,2,2,1,3,7,3,1,3,2,2,3,5,4.0,1,3,40
8,2,2,1,0,1,1,0,1,41,3,2,1,2,9,1,3,1,2,2,2,2,2,3,7,3,1,-1,-1,3,3,5,30.0,1,4,67
4,0,2,1,0,0,2,0,1,4,1,1,1,2,9,1,4,2,2,2,2,2,1,3,7,3,1,-1,-1,-1,-1,5,4.0,0,3,78
2,1,2,0,1,0,2,-1,1,45,-1,1,1,2,9,5,2,1,1,2,2,2,3,2,7,3,2,-1,-1,-1,-1,5,8.7,0,4,81
1,1,2,0,0,0,2,0,1,45,-1,2,1,2,9,-1,2,2,1,2,2,2,2,2,7,3,2,-1,-1,-1,1,5,11.5,0,4,70
1,4,4,0,0,1,1,0,1,5,3,2,1,7,2,2,7,1,2,2,1,2,2,1,7,3,2,3,2,2,3,5,71.0,0,3,35
9,5,4,0,0,1,1,0,1,5,3,2,1,7,2,2,7,1,2,2,1,2,2,3,7,3,4,3,2,2,3,5,65.0,0,3,35
1,2,3,2,0,1,1,0,1,3,3,2,1,-1,1,6,6,1,2,2,2,2,1,1,7,3,1,2,3,1,3,5,33.0,1,4,39
1,4,4,2,0,3,1,0,1,20,3,1,1,3,1,6,3,2,2,2,2,2,1,1,7,3,2,2,2,3,3,5,47.0,1,3,47
1,6,5,1,0,3,1,1,1,15,-1,1,1,3,1,6,6,2,2,2,1,2,1,1,7,3,2,4,1,1,3,5,58.0,0,5,48
3,2,5,1,1,3,1,1,1,15,-1,2,1,6,8,2,2,2,2,2,1,2,3,2,7,3,2,4,3,3,1,5,15.0,0,3,16
3,1,5,1,1,3,1,1,1,15,-1,2,1,6,8,2,2,2,2,2,1,2,3,1,7,3,2,4,3,3,1,5,15.0,0,3,16
1,6,4,1,0,4,1,1,1,17,6,2,1,3,1,2,7,1,2,2,1,2,2,1,7,3,2,3,2,1,1,5,48.0,0,5,52
1,5,5,1,1,2,1,2,2,8,5,1,1,3,2,5,3,2,2,2,1,2,2,1,7,3,2,4,-1,-1,2,5,51.0,0,5,40
3,2,2,-1,-1,2,1,-1,1,5,3,1,1,2,2,2,6,1,2,2,1,2,2,1,7,3,1,3,2,2,4,5,30.0,0,5,39
1,3,1,1,-1,1,1,-1,1,14,3,2,1,1,2,6,6,1,2,2,1,2,1,1,7,4,2,4,1,2,4,5,28.0,1,3,43
1,0,4,2,3,1,1,0,1,3,3,2,1,7,2,6,3,1,2,2,2,2,1,-1,7,4,6,2,1,2,4,5,23.2,2,5,38
4,0,2,2,0,1,1,0,1,30,4,2,1,2,2,6,3,2,2,2,2,2,1,3,7,4,1,3,2,4,3,5,5.5,1,3,49
10,4,2,1,0,2,1,0,1,33,3,1,1,2,1,6,3,1,2,2,2,2,1,3,7,4,2,3,2,2,3,5,54.0,1,5,60
1,0,2,1,0,2,1,0,1,33,3,1,1,2,1,6,3,1,2,2,2,2,1,2,7,4,2,3,2,2,3,5,11.0,1,5,60
1,0,2,1,0,2,1,0,1,33,3,1,1,2,1,6,3,1,2,2,2,2,1,1,7,4,2,3,2,2,3,5,11.0,1,5,60
7,5,2,1,0,2,1,0,1,33,3,1,1,2,1,6,3,1,2,2,2,2,1,3,7,4,2,3,2,2,3,5,40.0,1,5,60
4,0,4,1,0,1,1,0,1,16,3,1,1,3,1,6,2,2,2,2,2,2,1,3,7,4,1,-1,-1,2,4,5,5.5,1,5,54
10,1,4,1,0,1,1,0,1,16,3,1,1,3,1,6,2,2,2,2,2,2,1,3,7,4,1,-1,-1,2,4,5,9.5,1,5,54
1,0,4,1,0,1,1,0,1,16,3,1,1,3,1,6,2,2,2,2,2,2,1,1,7,4,2,-1,-1,2,4,5,11.0,1,5,54
1,0,2,1,3,0,2,0,2,44,4,2,-1,2,6,4,2,2,2,2,2,1,1,1,7,4,1,-1,2,2,1,5,1.0,1,3,44
1,2,2,1,3,0,2,0,2,44,4,2,-1,2,6,4,2,2,2,2,2,1,1,1,7,4,2,-1,2,2,1,5,4.5,1,3,44
1,1,4,3,1,4,1,2,1,10,6,1,1,3,1,6,3,2,2,1,2,2,1,1,7,4,1,1,4,4,3,5,23.0,1,3,47
1,0,1,1,0,2,1,0,1,-1,2,1,1,1,1,3,3,2,2,2,2,2,1,2,7,4,3,2,2,4,1,5,6.1,1,5,41
1,2,1,1,0,1,1,0,2,24,4,1,1,1,1,6,3,1,2,2,2,2,1,2,7,4,3,2,1,3,3,5,33.5,1,4,60
10,0,1,0,0,0,2,1,1,48,2,2,1,1,9,7,2,2,2,2,2,2,3,3,7,4,2,1,2,2,4,5,1.2,1,4,79
1,2,3,1,0,1,1,1,1,22,5,1,1,3,1,6,3,2,2,2,1,2,1,1,7,4,4,1,2,2,3,5,68.0,0,4,53
1,3,5,1,0,2,1,0,1,7,4,1,1,3,1,6,3,2,2,1,2,2,1,1,8,4,2,-1,-1,-1,-1,5,148.0,0,-1,48
1,5,4,2,0,3,1,1,1,11,6,1,1,3,1,3,3,1,2,2,2,2,1,1,8,4,2,3,2,2,4,5,156.0,1,5,39
1,2,4,2,0,3,1,1,1,11,6,2,1,3,2,6,4,2,2,2,2,2,1,1,8,4,2,3,3,3,3,5,22.0,1,4,39
11,4,2,1,0,1,1,0,1,33,4,1,1,2,9,8,7,1,2,2,2,2,1,3,8,4,2,1,2,4,3,5,50.0,0,8,69
11,0,2,1,0,1,1,0,1,33,4,1,1,2,9,8,7,1,2,2,2,2,1,3,8,4,2,1,2,4,3,5,11.0,1,8,69
1,6,1,0,0,1,1,1,1,5,6,2,1,1,1,3,6,2,2,1,2,2,3,1,8,4,2,1,2,3,1,5,148.0,0,3,40
1,2,0,1,0,1,1,0,2,6,3,2,1,1,2,6,3,1,2,2,2,2,1,1,8,4,1,4,2,1,1,5,27.0,1,5,34
2,0,2,2,0,1,1,0,1,54,2,1,1,1,1,5,3,2,2,2,2,2,1,1,8,4,1,2,1,2,3,5,2.5,1,4,54
4,0,2,2,0,1,1,0,1,54,2,1,1,1,1,5,3,2,2,2,2,2,1,3,8,4,1,2,1,2,3,5,7.5,1,4,54
1,1,5,1,2,2,1,1,1,16,5,1,1,3,1,1,7,1,2,2,2,2,1,2,8,4,3,-1,3,-1,4,5,37.0,1,4,49
1,2,5,1,2,2,1,1,1,16,5,1,1,3,1,1,7,1,2,2,2,2,1,1,8,4,2,-1,3,-1,4,5,13.0,1,4,49
1,1,5,1,2,2,1,1,1,16,5,1,1,3,1,1,7,1,2,2,2,2,1,1,8,4,1,-1,3,-1,4,5,9.5,0,4,49
1,1,2,1,1,1,1,0,2,0,3,2,1,2,2,6,3,2,2,2,2,2,1,1,8,4,1,-1,-1,-1,3,5,13.0,1,3,48
1,1,2,1,1,1,1,0,2,0,3,2,1,2,2,6,3,2,2,2,2,2,1,1,8,4,1,-1,-1,-1,3,5,13.0,1,3,48
1,6,4,2,0,4,1,0,1,3,6,1,1,3,1,1,7,1,2,2,2,2,1,1,8,4,2,1,1,1,1,5,109.0,1,8,51
1,6,2,2,0,1,1,0,1,6,3,1,1,2,1,5,3,2,2,2,2,2,1,1,8,4,2,1,4,4,4,5,60.0,1,4,52
8,0,1,1,0,1,1,-1,1,10,2,2,1,1,9,6,2,2,2,2,2,2,1,3,8,4,6,-1,-1,-1,1,5,16.2,1,3,64
1,4,4,3,1,5,1,0,1,10,6,2,1,3,2,6,3,1,2,2,2,2,1,1,8,4,2,1,1,2,3,5,43.0,1,3,45
1,4,4,3,1,5,1,0,1,10,6,1,1,3,1,3,8,2,2,2,2,2,1,1,8,4,2,1,2,2,3,5,43.0,1,3,50
1,3,4,2,0,4,1,2,1,18,4,2,1,3,2,6,3,2,2,2,1,2,1,1,7,4,2,-1,-1,3,4,5,47.0,0,4,43
1,0,4,2,0,4,1,2,1,18,4,1,1,6,8,8,3,2,2,2,1,2,-1,1,7,4,2,-1,-1,2,1,5,16.0,0,4,19
1,0,4,2,0,1,1,0,1,3,4,1,1,3,1,1,8,2,2,2,2,2,1,1,7,4,1,4,1,1,3,5,6.5,1,5,41
1,0,4,2,0,1,1,0,1,3,4,2,1,3,2,2,8,2,2,2,2,2,1,1,7,4,1,3,2,2,3,5,7.0,1,3,40
9,2,2,-1,-1,2,1,0,2,14,2,2,1,4,4,4,3,1,2,2,1,2,2,3,7,4,1,-1,-1,2,4,5,52.0,0,4,52
1,5,4,4,0,4,1,0,1,23,6,1,3,3,1,1,7,1,2,2,1,2,1,1,7,4,2,-1,2,3,4,5,46.0,0,3,60
1,1,3,1,0,1,1,-1,1,1,5,1,1,3,1,6,4,1,1,2,2,2,1,1,7,4,1,2,1,2,4,5,52.0,0,5,47
1,2,3,1,0,1,1,-1,1,1,5,1,1,3,1,6,4,1,1,2,2,2,1,1,7,4,1,2,1,2,4,5,27.0,0,5,47
11,4,2,1,1,2,1,0,1,22,4,1,1,3,1,5,3,2,2,1,2,2,1,-1,7,4,2,1,2,2,3,5,52.0,0,4,63
1,1,3,1,1,2,1,1,1,12,4,1,1,3,1,3,3,2,2,2,1,2,1,1,7,4,2,2,1,3,3,5,42.0,0,5,54
1,4,2,1,0,1,1,0,1,11,6,1,1,2,1,3,4,2,2,1,2,2,1,1,7,4,2,4,-1,3,1,5,84.0,0,3,51
9,4,2,1,0,1,1,0,1,11,6,1,1,2,1,3,4,2,2,1,2,2,1,3,7,4,2,4,-1,3,1,5,46.0,1,3,51
